Attributes,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Symbols,AAPL,GOOGL,MSFT,AMZN,AAPL,GOOGL,MSFT,AMZN,AAPL,GOOGL,MSFT,AMZN,AAPL,GOOGL,MSFT,AMZN,AAPL,GOOGL,MSFT,AMZN,AAPL,GOOGL,MSFT,AMZN
Date,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-23,113.47960662841797,81.64900207519531,211.88719177246094,160.22000122070312,115.04000091552734,81.64900207519531,216.22999572753906,160.22000122070312,116.55000305175781,81.70600128173828,216.27999877929688,160.26649475097656,114.27999877929688,80.59549713134766,213.16000366210938,157.0,116.38999938964844,80.75250244140625,215.02999877929688,159.5500030517578,82572600.0,30548000.0,18879600.0,69334000.0
2020-10-26,113.48948669433594,79.2145004272461,205.86074829101562,160.3520050048828,115.05000305175781,79.2145004272461,210.0800018310547,160.3520050048828,116.55000305175781,81.47899627685547,216.33999633789062,164.1490020751953,112.87999725341797,78.38899993896484,208.10000610351562,157.6649932861328,114.01000213623047,80.75,213.85000610351562,159.93699645996094,111850700.0,35826000.0,37111600.0,118024000.0
2020-10-27,115.01844787597656,79.94400024414062,208.9670867919922,164.31649780273438,116.5999984741211,79.94400024414062,213.25,164.31649780273438,117.27999877929688,80.0999984741211,214.6699981689453,164.58299255371094,114.54000091552734,78.84950256347656,210.3300018310547,160.56500244140625,115.48999786376953,79.44650268554688,211.58999633789062,161.2469940185547,92276800.0,25902000.0,36700300.0,85820000.0
2020-10-28,109.69171142578125,75.54000091552734,198.60934448242188,158.13900756835938,111.19999694824219,75.54000091552734,202.67999267578125,158.13900756835938,115.43000030517578,77.69049835205078,208.83999633789062,163.2010040283203,111.0999984741211,75.42400360107422,202.10000610351562,158.12350463867188,115.05000305175781,77.50050354003906,207.6699981689453,162.46499633789062,143937800.0,45174000.0,51195600.0,111766000.0
2020-10-29,113.75582122802734,77.84400177001953,200.60838317871094,160.55050659179688,115.31999969482422,77.84400177001953,204.72000122070312,160.55050659179688,116.93000030517578,79.43699645996094,207.36000061035156,162.8625030517578,112.19999694824219,75.82749938964844,203.3699951171875,158.1999969482422,112.37000274658203,75.85099792480469,204.07000732421875,160.06350708007812,146129200.0,55406000.0,31432600.0,131930000.0
2020-10-30,107.3834457397461,80.80549621582031,198.403564453125,151.8074951171875,108.86000061035156,80.80549621582031,202.47000122070312,151.8074951171875,111.98999786376953,84.06600189208984,204.2899932861328,158.35000610351562,107.72000122070312,80.07849884033203,199.6199951171875,150.9499969482422,111.05999755859375,83.37200164794922,203.5,157.8874969482422,190272600.0,99878000.0,36953700.0,167728000.0
2020-11-02,107.29466247558594,81.21600341796875,198.26638793945312,150.2239990234375,108.7699966430664,81.21600341796875,202.3300018310547,150.2239990234375,110.68000030517578,82.91200256347656,205.27999877929688,153.98550415039062,107.31999969482422,80.71199798583984,200.1199951171875,147.50599670410156,109.11000061035156,81.177001953125,204.2899932861328,153.08700561523438,122866900.0,44228000.0,30842200.0,145148000.0
2020-11-03,108.94200897216797,82.28299713134766,202.28404235839844,152.42050170898438,110.44000244140625,82.28299713134766,206.42999267578125,152.42050170898438,111.48999786376953,82.94999694824219,208.1199951171875,153.7449951171875,108.7300033569336,80.60549926757812,203.1199951171875,149.0489959716797,109.66000366210938,81.53800201416016,203.88999938964844,150.92649841308594,107624400.0,31432000.0,27512000.0,97958000.0
2020-11-04,113.39083862304688,87.2925033569336,212.0439910888672,162.05799865722656,114.94999694824219,87.2925033569336,216.38999938964844,162.05799865722656,115.58999633789062,88.50150299072266,218.32000732421875,162.24249267578125,112.3499984741211,85.1500015258789,212.4199981689453,156.9864959716797,114.13999938964844,85.27899932861328,214.02000427246094,157.99949645996094,138235500.0,71342000.0,42311800.0,136780000.0
2020-11-05,117.41549682617188,88.125,218.805419921875,166.10000610351562,119.02999877929688,88.125,223.2899932861328,166.10000610351562,119.62000274658203,89.59100341796875,224.1199951171875,168.33999633789062,116.87000274658203,87.05149841308594,221.14999389648438,164.44400024414062,117.94999694824219,88.52249908447266,222.0399932861328,165.99850463867188,126387100.0,39758000.0,36080100.0,115786000.0
2020-11-06,117.28211212158203,87.98650360107422,219.226806640625,165.56849670410156,118.69000244140625,87.98650360107422,223.72000122070312,165.56849670410156,119.19999694824219,88.42500305175781,224.36000061035156,166.10000610351562,116.12999725341797,86.83399963378906,218.02999877929688,161.60000610351562,118.31999969482422,87.56700134277344,222.25999450683594,165.23199462890625,114457900.0,28622000.0,25231900.0,92946000.0
2020-11-09,114.94021606445312,88.07099914550781,214.0038299560547,157.18699645996094,116.31999969482422,88.07099914550781,218.38999938964844,157.18699645996094,121.98999786376953,90.84449768066406,228.1199951171875,164.4499969482422,116.05000305175781,87.87750244140625,217.8800048828125,155.60549926757812,120.5,89.79900360107422,224.44000244140625,161.55149841308594,154515300.0,53440000.0,44395000.0,143808000.0
2020-11-10,114.59436798095703,86.88600158691406,206.77206420898438,151.75100708007812,115.97000122070312,86.88600158691406,211.00999450683594,151.75100708007812,117.58999633789062,87.96900177001953,216.5,155.6999969482422,114.12999725341797,85.80599975585938,209.72000122070312,150.9739990234375,115.55000305175781,86.4885025024414,214.5,154.75100708007812,138023400.0,43022000.0,44045100.0,131820000.0
2020-11-11,118.0726089477539,87.36150360107422,212.2008056640625,156.8695068359375,119.48999786376953,87.36150360107422,216.5500030517578,156.8695068359375,119.62999725341797,88.1449966430664,218.0399932861328,156.95750427246094,116.44000244140625,87.15299987792969,212.1999969482422,152.5,117.19000244140625,87.41999816894531,212.38999938964844,153.08900451660156,112295000.0,31838000.0,29440800.0,87338000.0
2020-11-12,117.79593658447266,87.14099884033203,211.1130828857422,155.51400756835938,119.20999908447266,87.14099884033203,215.44000244140625,155.51400756835938,120.52999877929688,88.2490005493164,219.11000061035156,158.79400634765625,118.56999969482422,86.89849853515625,214.4600067138672,154.30250549316406,119.62000274658203,87.0999984741211,217.2100067138672,157.99749755859375,103162300.0,26474000.0,21593900.0,87240000.0
2020-11-13,117.84535217285156,88.61299896240234,212.1615753173828,156.4405059814453,119.26000213623047,88.61299896240234,216.50999450683594,156.4405059814453,119.66999816894531,88.85649871826172,217.4199981689453,157.08599853515625,117.87000274658203,86.79900360107422,214.16000366210938,154.26950073242188,119.44000244140625,87.4000015258789,216.36000061035156,156.10000610351562,81581900.0,29744000.0,18621100.0,75124000.0
2020-11-16,118.87300872802734,88.70149993896484,212.86712646484375,156.55299377441406,120.30000305175781,88.70149993896484,217.22999572753906,156.55299377441406,120.98999786376953,89.71700286865234,217.74000549316406,157.13499450683594,118.1500015258789,88.06649780273438,214.52000427246094,153.63450622558594,118.91999816894531,88.20700073242188,214.8699951171875,154.66000366210938,91183000.0,25468000.0,24953300.0,76174000.0
2020-11-17,117.97379302978516,88.08300018310547,210.15277099609375,156.7830047607422,119.38999938964844,88.08300018310547,214.4600067138672,156.7830047607422,120.66999816894531,88.85700225830078,217.67999267578125,159.46249389648438,118.95999908447266,87.97450256347656,214.0800018310547,156.76300048828125,119.55000305175781,88.39299774169922,216.10000610351562,159.177001953125,74271000.0,21314000.0,24154100.0,68894000.0
2020-11-18,116.62993621826172,87.03199768066406,207.3822021484375,155.2729949951172,118.02999877929688,87.03199768066406,211.0800018310547,155.2729949951172,119.81999969482422,88.25,215.1699981689453,157.0,118.0,86.92849731445312,210.92999267578125,155.2550048828125,118.61000061035156,87.83200073242188,213.64999389648438,156.6999969482422,76322100.0,20108000.0,28372800.0,58336000.0
2020-11-19,117.23269653320312,87.92849731445312,208.69869995117188,155.8509979248047,118.63999938964844,87.92849731445312,212.4199981689453,155.8509979248047,119.05999755859375,88.17449951171875,213.02999877929688,156.25,116.80999755859375,86.5009994506836,209.92999267578125,154.04600524902344,117.58999633789062,86.6614990234375,211.3800048828125,155.2655029296875,74113000.0,20106000.0,24792700.0,60206000.0
2020-11-20,115.94810485839844,86.81900024414062,206.70425415039062,154.97000122070312,117.33999633789062,86.81900024414062,210.38999938964844,154.97000122070312,118.7699966430664,88.41799926757812,213.2899932861328,156.64450073242188,117.29000091552734,86.75,210.0,154.90249633789062,118.63999938964844,88.0999984741211,212.1999969482422,155.8509979248047,73604300.0,27694000.0,22843100.0,67488000.0
2020-11-23,112.49952697753906,86.37799835205078,206.42913818359375,154.91949462890625,113.8499984741211,86.37799835205078,210.11000061035156,154.91949462890625,117.62000274658203,87.29949951171875,212.2899932861328,156.9875030517578,113.75,85.50900268554688,208.16000366210938,153.2729949951172,117.18000030517578,87.01100158691406,210.9499969482422,155.8350067138672,127959300.0,22530000.0,25683500.0,94178000.0
2020-11-24,113.80387115478516,88.19499969482422,210.11346435546875,155.9029998779297,115.16999816894531,88.19499969482422,213.86000061035156,155.9029998779297,115.8499984741211,88.3239974975586,214.25,156.71249389648438,112.58999633789062,86.0364990234375,208.86000061035156,154.31300354003906,113.91000366210938,86.375,209.58999633789062,155.02499389648438,113874200.0,27984000.0,33979700.0,72042000.0
2020-11-25,114.65367126464844,88.20649719238281,210.12327575683594,159.2534942626953,116.02999877929688,88.20649719238281,213.8699951171875,159.2534942626953,116.75,88.51899719238281,215.2899932861328,159.89999389648438,115.16999816894531,87.41799926757812,212.4600067138672,157.01300048828125,115.55000305175781,88.3905029296875,215.11000061035156,157.093505859375,76499200.0,19600000.0,21012900.0,75808000.0
2020-11-27,115.2070083618164,89.35099792480469,211.45945739746094,159.76699829101562,116.58999633789062,89.35099792480469,215.22999572753906,159.76699829101562,117.48999786376953,89.85050201416016,216.27000427246094,160.8094940185547,116.22000122070312,88.22699737548828,214.0399932861328,159.50250244140625,116.56999969482422,88.22699737548828,214.85000610351562,160.56300354003906,46691300.0,14790000.0,14512200.0,47858000.0
2020-11-30,117.63784790039062,87.72000122070312,210.3197784423828,158.40199279785156,119.05000305175781,87.72000122070312,214.07000732421875,158.40199279785156,120.97000122070312,89.01699829101562,214.75999450683594,161.41949462890625,116.80999755859375,87.39199829101562,210.83999633789062,156.27749633789062,116.97000122070312,88.78250122070312,214.10000610351562,160.4239959716797,169410200.0,32418000.0,33064800.0,81278000.0
2020-12-01,121.26429748535156,89.76799774169922,212.42233276367188,161.00399780273438,122.72000122070312,89.76799774169922,216.2100067138672,161.00399780273438,123.47000122070312,91.08599853515625,217.32000732421875,162.44749450683594,120.01000213623047,88.15149688720703,213.35000610351562,157.85899353027344,121.01000213623047,88.33300018310547,214.50999450683594,159.4250030517578,127728200.0,37350000.0,30904500.0,90740000.0
2020-12-02,121.62003326416016,91.24849700927734,211.5970001220703,160.17649841308594,123.08000183105469,91.24849700927734,215.3699951171875,160.17649841308594,123.37000274658203,91.63700103759766,215.47000122070312,161.60000610351562,120.88999938964844,89.25849914550781,212.8000030517578,158.66299438476562,122.0199966430664,89.76799774169922,214.8800048828125,161.08250427246094,89004200.0,29424000.0,23724500.0,62586000.0
2020-12-03,121.48169708251953,91.09200286865234,210.48680114746094,159.3365020751953,122.94000244140625,91.09200286865234,214.24000549316406,159.3365020751953,123.77999877929688,92.19149780273438,216.3800048828125,161.4320068359375,122.20999908447266,90.8499984741211,213.64999389648438,159.0655059814453,123.5199966430664,91.0270004272461,214.61000061035156,160.2729949951172,78967600.0,24728000.0,25120900.0,57840000.0
2020-12-04,120.79986572265625,91.18800354003906,210.6046905517578,158.12899780273438,122.25,91.18800354003906,214.36000061035156,158.12899780273438,122.86000061035156,91.4749984741211,215.3800048828125,159.91050720214844,121.5199966430664,90.67949676513672,213.17999267578125,157.93800354003906,122.5999984741211,91.01100158691406,214.22000122070312,159.91050720214844,78260400.0,20544000.0,24666000.0,58272000.0
2020-12-07,122.28207397460938,90.85150146484375,210.5359344482422,157.89999389648438,123.75,90.85150146484375,214.2899932861328,157.89999389648438,124.56999969482422,91.4645004272461,215.5399932861328,159.03799438476562,122.25,90.1520004272461,212.99000549316406,157.08450317382812,122.30999755859375,90.77749633789062,214.3699951171875,157.82400512695312,86712000.0,22288000.0,24620000.0,55026000.0
2020-12-08,122.90461730957031,90.56649780273438,212.2257843017578,158.864501953125,124.37999725341797,90.56649780273438,216.00999450683594,158.864501953125,124.9800033569336,90.79850006103516,216.9499969482422,159.2064971923828,123.08999633789062,89.56400299072266,212.88999938964844,156.00100708007812,124.37000274658203,90.4260025024414,213.97000122070312,157.94500732421875,82225500.0,19936000.0,23284100.0,65726000.0
2020-12-09,120.33544921875,88.89299774169922,208.0895538330078,155.2100067138672,121.77999877929688,88.89299774169922,211.8000030517578,155.2100067138672,125.94999694824219,91.41850280761719,215.22999572753906,158.72149658203125,121.0,88.0999984741211,211.2100067138672,154.39999389648438,124.52999877929688,90.51799774169922,215.16000366210938,158.39450073242188,115089200.0,31728000.0,32440600.0,82016000.0
2020-12-10,121.77812194824219,88.38249969482422,206.8319854736328,155.07449340820312,123.23999786376953,88.38249969482422,210.52000427246094,155.07449340820312,123.87000274658203,88.74949645996094,213.0800018310547,157.10499572753906,120.1500015258789,86.67649841308594,210.36000061035156,153.8000030517578,120.5,88.12999725341797,211.77000427246094,154.44949340820312,81312200.0,28688000.0,26733300.0,60604000.0
2020-12-11,120.95797729492188,88.73999786376953,209.5239715576172,155.8209991455078,122.41000366210938,88.73999786376953,213.25999450683594,155.8209991455078,122.76000213623047,88.8655014038086,213.32000732421875,155.93350219726562,120.55000305175781,87.63700103759766,209.11000061035156,153.64100646972656,122.43000030517578,88.0,210.0500030517578,154.83299255371094,86939800.0,18628000.0,30979400.0,61294000.0
2020-12-14,120.33544921875,87.61299896240234,210.447509765625,157.84849548339844,121.77999877929688,87.61299896240234,214.1999969482422,157.84849548339844,123.3499984741211,89.48999786376953,216.2100067138672,159.52349853515625,121.54000091552734,87.45649719238281,212.8800048828125,156.3000030517578,122.5999984741211,88.53600311279297,213.10000610351562,157.14999389648438,79184500.0,33050000.0,28798400.0,83116000.0
2020-12-15,126.36309051513672,88.05400085449219,210.3787384033203,158.25599670410156,127.87999725341797,88.05400085449219,214.1300048828125,158.25599670410156,127.9000015258789,88.19999694824219,215.4199981689453,159.4250030517578,124.12999725341797,87.08350372314453,212.24000549316406,156.52450561523438,124.33999633789062,87.99299621582031,215.1699981689453,159.05050659179688,157243700.0,21352000.0,27000600.0,66390000.0
2020-12-16,126.29393005371094,87.8594970703125,215.43853759765625,162.04800415039062,127.80999755859375,87.8594970703125,219.27999877929688,162.04800415039062,128.3699951171875,88.45549774169922,220.11000061035156,162.35000610351562,126.55999755859375,87.4530029296875,214.72000122070312,158.1840057373047,127.41000366210938,88.45549774169922,214.75,158.80050659179688,98208600.0,24676000.0,35023300.0,88552000.0
2020-12-17,127.1733627319336,87.02549743652344,215.57606506347656,161.8040008544922,128.6999969482422,87.02549743652344,219.4199981689453,161.8040008544922,129.5800018310547,88.33550262451172,220.88999938964844,163.17550659179688,128.0399932861328,86.55750274658203,217.9199981689453,161.0500030517578,128.89999389648438,88.19650268554688,219.8699951171875,162.5,94359800.0,34880000.0,32515800.0,69486000.0
2020-12-18,125.1575698852539,86.31099700927734,214.76058959960938,160.08250427246094,126.66000366210938,86.31099700927734,218.58999633789062,160.08250427246094,129.10000610351562,87.41799926757812,219.69000244140625,162.4709930419922,126.12000274658203,85.75,216.02000427246094,158.5800018310547,128.9600067138672,87.30850219726562,218.58999633789062,162.19949340820312,192541500.0,85256000.0,63354900.0,119914000.0
2020-12-21,126.70893859863281,86.72799682617188,218.6905059814453,160.3090057373047,128.22999572753906,86.72799682617188,222.58999633789062,160.3090057373047,128.30999755859375,86.8499984741211,224.0,161.34849548339844,123.44999694824219,84.69999694824219,217.27999877929688,158.3000030517578,125.0199966430664,85.45649719238281,217.5500030517578,160.00050354003906,121251600.0,33974000.0,37181900.0,76736000.0
2020-12-22,130.31565856933594,86.01100158691406,220.01686096191406,160.3260040283203,131.8800048828125,86.01100158691406,223.94000244140625,160.3260040283203,134.41000366210938,86.63050079345703,225.6300048828125,161.10000610351562,129.64999389648438,85.28900146484375,221.85000610351562,159.00399780273438,131.61000061035156,86.46649932861328,222.69000244140625,160.14199829101562,168904800.0,20370000.0,22612200.0,47388000.0
2020-12-23,129.4065704345703,86.4114990234375,217.14804077148438,159.2635040283203,130.9600067138672,86.4114990234375,221.02000427246094,159.2635040283203,132.42999267578125,87.20549774169922,223.55999755859375,160.50650024414062,130.77999877929688,86.05999755859375,220.8000030517578,159.20849609375,132.16000366210938,86.19650268554688,223.11000061035156,160.25,88223700.0,22974000.0,18699600.0,41876000.0
2020-12-24,130.4045867919922,86.70800018310547,218.8477020263672,158.63450622558594,131.97000122070312,86.70800018310547,222.75,158.63450622558594,133.4600067138672,87.12049865722656,223.61000061035156,160.10000610351562,131.10000610351562,86.21749877929688,221.1999969482422,158.4499969482422,131.32000732421875,86.44999694824219,221.4199981689453,159.69500732421875,54930100.0,9312000.0,10550600.0,29038000.0
2020-12-28,135.06861877441406,88.697998046875,221.01901245117188,164.197998046875,136.69000244140625,88.697998046875,224.9600067138672,164.197998046875,137.33999633789062,89.3499984741211,226.02999877929688,165.1999969482422,133.50999450683594,87.09100341796875,223.02000427246094,158.63450622558594,133.99000549316406,87.24549865722656,224.4499969482422,159.6999969482422,124486200.0,27650000.0,17933500.0,113736000.0
2020-12-29,133.2701873779297,87.88800048828125,220.2231903076172,166.10000610351562,134.8699951171875,87.88800048828125,224.14999389648438,166.10000610351562,138.7899932861328,89.42350006103516,227.17999267578125,167.53250122070312,134.33999633789062,87.75550079345703,223.5800018310547,164.06100463867188,138.0500030517578,89.36150360107422,226.30999755859375,165.4969940185547,121047300.0,19726000.0,17403200.0,97458000.0
2020-12-30,132.1338348388672,86.8125,217.7964630126953,164.29249572753906,133.72000122070312,86.8125,221.67999267578125,164.29249572753906,135.99000549316406,88.38800048828125,225.6300048828125,167.10499572753906,133.39999389648438,86.4000015258789,221.47000122070312,164.12350463867188,135.5800018310547,88.25,225.22999572753906,167.0500030517578,96452100.0,21026000.0,20272300.0,64186000.0
2020-12-31,131.11605834960938,87.63200378417969,218.5235137939453,162.84649658203125,132.69000244140625,87.63200378417969,222.4199981689453,162.84649658203125,134.74000549316406,87.875,223.0,164.14599609375,131.72000122070312,86.80449676513672,219.67999267578125,162.05999755859375,134.0800018310547,86.8635025024414,221.6999969482422,163.75,99116600.0,21070000.0,20942100.0,59144000.0
2021-01-04,127.87493896484375,86.30650329589844,213.87635803222656,159.3314971923828,129.41000366210938,86.30650329589844,217.69000244140625,159.3314971923828,133.61000061035156,88.12449645996094,223.0,163.60000610351562,126.76000213623047,85.35700225830078,214.80999755859375,157.2010040283203,133.52000427246094,88.0,222.52999877929688,163.5,143301900.0,37324000.0,37130100.0,88228000.0
2021-01-05,129.45594787597656,87.00250244140625,214.0826873779297,160.92550659179688,131.00999450683594,87.00250244140625,217.89999389648438,160.92550659179688,131.74000549316406,87.34149932861328,218.52000427246094,161.16900634765625,128.42999267578125,85.84500122070312,215.6999969482422,158.2530059814453,128.88999938964844,86.25450134277344,217.25999450683594,158.30050659179688,97664900.0,20360000.0,23823000.0,53110000.0
2021-01-06,125.09828186035156,86.14399719238281,208.53167724609375,156.91900634765625,126.5999984741211,86.14399719238281,212.25,156.91900634765625,131.0500030517578,87.19850158691406,216.49000549316406,159.87550354003906,126.37999725341797,84.80500030517578,211.94000244140625,156.55799865722656,127.72000122070312,85.01300048828125,212.1699981689453,157.32400512695312,155088000.0,46588000.0,35930700.0,87896000.0
2021-01-07,129.36703491210938,88.71700286865234,214.46583557128906,158.10800170898438,130.9199981689453,88.71700286865234,218.2899932861328,158.10800170898438,131.6300048828125,88.89099884033203,219.33999633789062,160.427001953125,127.86000061035156,86.33799743652344,213.7100067138672,157.75,128.36000061035156,86.33799743652344,214.0399932861328,157.85000610351562,109578200.0,41936000.0,27694500.0,70290000.0
2021-01-08,130.48362731933594,89.8915023803711,215.77255249023438,159.13499450683594,132.0500030517578,89.8915023803711,219.6199951171875,159.13499450683594,132.6300048828125,89.96800231933594,220.5800018310547,159.53199768066406,130.22999572753906,88.06099700927734,217.02999877929688,157.11000061035156,132.42999267578125,88.85800170898438,218.67999267578125,159.0,105158200.0,35484000.0,22956200.0,70754000.0
2021-01-11,127.45003509521484,87.81449890136719,213.67990112304688,155.7104949951172,128.97999572753906,87.81449890136719,217.49000549316406,155.7104949951172,130.1699981689453,89.21900177001953,218.91000366210938,157.81900024414062,128.5,87.60700225830078,216.72999572753906,155.5,129.19000244140625,88.85099792480469,218.47000122070312,157.40049743652344,100384500.0,34796000.0,23031300.0,73668000.0
2021-01-12,127.2721939086914,86.87149810791016,211.16468811035156,156.04150390625,128.8000030517578,86.87149810791016,214.92999267578125,156.04150390625,129.69000244140625,88.3949966430664,217.10000610351562,157.10699462890625,126.86000061035156,85.81900024414062,213.32000732421875,154.3000030517578,128.5,87.26799774169922,216.5,156.0,91951100.0,29528000.0,23249300.0,70292000.0
2021-01-13,129.33738708496094,87.36250305175781,212.5500030517578,158.29449462890625,130.88999938964844,87.36250305175781,216.33999633789062,158.29449462890625,131.4499969482422,87.81950378417969,216.75999450683594,159.49749755859375,128.49000549316406,86.36599731445312,213.92999267578125,156.10400390625,128.75999450683594,86.36599731445312,214.02000427246094,156.4219970703125,88636800.0,23432000.0,20087100.0,66424000.0
2021-01-14,127.38088989257812,86.5459976196289,209.28817749023438,156.37350463867188,128.91000366210938,86.5459976196289,213.02000427246094,156.37350463867188,131.0,88.37750244140625,217.4600067138672,158.89999389648438,128.75999450683594,86.30349731445312,212.74000549316406,156.0294952392578,130.8000030517578,87.44349670410156,215.91000366210938,158.37600708007812,90221800.0,29212000.0,29480800.0,61418000.0
2021-01-15,125.63188171386719,86.38099670410156,208.9246826171875,155.21249389648438,127.13999938964844,86.38099670410156,212.64999389648438,155.21249389648438,130.22000122070312,87.38099670410156,214.50999450683594,157.12750244140625,127.0,85.58550262451172,212.02999877929688,154.7584991455078,128.77999877929688,86.45099639892578,213.52000427246094,156.1510009765625,111598500.0,31444000.0,31746500.0,84880000.0
2021-01-19,126.31368255615234,89.22350311279297,212.64825439453125,156.03799438476562,127.83000183105469,89.22350311279297,216.44000244140625,156.03799438476562,128.7100067138672,90.19200134277344,216.97999572753906,157.25,126.94000244140625,86.6415023803711,212.6300048828125,154.8000030517578,127.77999877929688,87.1500015258789,213.75,155.35000610351562,90757300.0,41660000.0,30480900.0,66102000.0
2021-01-20,130.4638671875,94.00350189208984,220.40985107421875,163.16900634765625,132.02999877929688,94.00350189208984,224.33999633789062,163.16900634765625,132.49000549316406,94.98600006103516,225.7899932861328,163.99000549316406,128.5500030517578,90.97550201416016,217.2899932861328,158.75,128.66000366210938,91.31849670410156,217.6999969482422,159.09950256347656,104319500.0,64152000.0,37777300.0,106196000.0
2021-01-21,135.24644470214844,94.2074966430664,221.02883911132812,165.34950256347656,136.8699951171875,94.2074966430664,224.97000122070312,165.34950256347656,139.6699981689453,96.60399627685547,226.3000030517578,167.42750549316406,133.58999633789062,93.97049713134766,222.4199981689453,164.47850036621094,133.8000030517578,94.68250274658203,224.6999969482422,164.64999389648438,120150900.0,58634000.0,30709400.0,98722000.0
2021-01-22,137.4203643798828,94.62799835205078,221.9916534423828,164.6114959716797,139.07000732421875,94.62799835205078,225.9499969482422,164.6114959716797,139.85000610351562,95.21949768066406,230.07000732421875,166.0955047607422,135.02000427246094,93.82499694824219,225.8000030517578,164.1580047607422,136.27999877929688,94.572998046875,227.0800018310547,165.2154998779297,114459400.0,32744000.0,30172700.0,56438000.0
2021-01-25,141.2246856689453,94.71399688720703,225.50894165039062,164.6999969482422,142.9199981689453,94.71399688720703,229.52999877929688,164.6999969482422,145.08999633789062,96.09100341796875,229.77999877929688,168.1945037841797,136.5399932861328,92.95800018310547,224.22000122070312,162.15750122070312,143.07000732421875,95.63700103759766,229.1199951171875,166.4250030517578,157611700.0,50586000.0,33152100.0,74996000.0
2021-01-26,141.4618377685547,95.39749908447266,228.25990295410156,166.30650329589844,143.16000366210938,95.39749908447266,232.3300018310547,166.30650329589844,144.3000030517578,95.7874984741211,234.17999267578125,166.89999389648438,141.3699951171875,93.80650329589844,230.0800018310547,164.14349365234375,143.60000610351562,94.29949951171875,231.86000061035156,164.8179931640625,98390600.0,31462000.0,49169600.0,59104000.0
2021-01-27,140.3748779296875,90.9469985961914,228.81991577148438,161.62899780273438,142.05999755859375,90.9469985961914,232.89999389648438,161.62899780273438,144.3000030517578,94.02349853515625,240.44000244140625,167.3260040283203,140.41000366210938,89.86399841308594,230.13999938964844,160.35400390625,143.42999267578125,93.74549865722656,238.0,167.07449340820312,140843800.0,82512000.0,69870600.0,93204000.0
2021-01-28,135.4638214111328,92.66000366210938,234.7442626953125,161.88099670410156,137.08999633789062,92.66000366210938,238.92999267578125,161.88099670410156,141.99000549316406,94.39949798583984,242.63999938964844,165.08399963378906,136.6999969482422,91.55000305175781,235.08999633789062,161.4344940185547,139.52000427246094,91.55000305175781,235.61000061035156,161.7519989013672,142621100.0,55278000.0,49111200.0,62984000.0
2021-01-29,130.3946990966797,91.36799621582031,227.8963623046875,160.30999755859375,131.9600067138672,91.36799621582031,231.9600067138672,160.30999755859375,136.74000549316406,92.37699890136719,238.02000427246094,161.84950256347656,130.2100067138672,90.0780029296875,231.35000610351562,159.2274932861328,135.8300018310547,91.70099639892578,235.99000549316406,161.5,177523800.0,44530000.0,42503100.0,85872000.0
2021-02-01,132.54884338378906,94.65350341796875,235.45166015625,167.1439971923828,134.13999938964844,94.65350341796875,239.64999389648438,167.1439971923828,135.3800048828125,95.7770004272461,242.5,167.51300048828125,130.92999267578125,92.22949981689453,232.42999267578125,161.75149536132812,133.75,92.22949981689453,235.05999755859375,162.1179962158203,106239800.0,40252000.0,33314200.0,83204000.0
2021-02-02,133.38876342773438,95.95600128173828,235.3140869140625,169.0,134.99000549316406,95.95600128173828,239.50999450683594,169.0,136.30999755859375,97.46849822998047,242.30999755859375,171.38699340820312,134.61000061035156,95.31849670410156,238.69000244140625,168.05650329589844,135.72999572753906,95.65650177001953,241.3000030517578,169.0,83305400.0,66332000.0,25916300.0,141972000.0
2021-02-03,132.35122680664062,102.94400024414062,238.74295043945312,165.62649536132812,133.94000244140625,102.94400024414062,243.0,165.62649536132812,135.77000427246094,105.33100128173828,245.08999633789062,171.6999969482422,133.61000061035156,100.67749786376953,239.25999450683594,165.43099975585938,135.75999450683594,103.28050231933594,239.57000732421875,171.25050354003906,89880900.0,97882000.0,27158100.0,141776000.0
2021-02-04,135.7602996826172,102.68150329589844,237.77029418945312,166.5500030517578,137.38999938964844,102.68150329589844,242.00999450683594,166.5500030517578,137.39999389648438,103.46499633789062,243.24000549316406,167.35000610351562,134.58999633789062,101.75499725341797,240.3699951171875,163.8874969482422,136.3000030517578,103.03099822998047,242.66000366210938,166.5,84183100.0,48596000.0,25296100.0,73414000.0
2021-02-05,135.33970642089844,104.44149780273438,237.9569854736328,167.6074981689453,136.75999450683594,104.44149780273438,242.1999969482422,167.6074981689453,137.4199981689453,104.7969970703125,243.27999877929688,168.85000610351562,135.86000061035156,102.5,240.4199981689453,165.135498046875,137.35000610351562,102.97799682617188,242.22999572753906,165.9499969482422,75693800.0,29866000.0,18054800.0,72416000.0
2021-02-08,135.48814392089844,104.22599792480469,238.2222442626953,166.14700317382812,136.91000366210938,104.22599792480469,242.47000122070312,166.14700317382812,136.9600067138672,105.75,243.67999267578125,168.25,134.9199981689453,103.1675033569336,240.80999755859375,165.1999969482422,136.02999877929688,105.0,243.14999389648438,167.9250030517578,71297200.0,28828000.0,22211900.0,65148000.0
